horizon_quarter,experiment,variable,pct_dev
64,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.777
65,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.806
66,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.835
67,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.863
68,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.892
69,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.919
70,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.947
71,AE: Infrastructure investment,Consumption (C<sub>t</sub>),2.974
72,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.001
73,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.027
74,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.053
75,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.079
76,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.105
77,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.13
78,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.155
79,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.18
80,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.205
81,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.229
82,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.253
83,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.276
84,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.3
85,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.323
86,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.346
87,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.368
88,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.39
89,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.412
90,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.434
91,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.456
92,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.477
93,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.498
94,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.518
95,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.539
96,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.559
97,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.579
98,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.599
99,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.618
100,AE: Infrastructure investment,Consumption (C<sub>t</sub>),3.637
1,AE: Human capital investment,Consumption (C<sub>t</sub>),0.894
2,AE: Human capital investment,Consumption (C<sub>t</sub>),0.907
3,AE: Human capital investment,Consumption (C<sub>t</sub>),0.918
4,AE: Human capital investment,Consumption (C<sub>t</sub>),0.927
5,AE: Human capital investment,Consumption (C<sub>t</sub>),0.934
6,AE: Human capital investment,Consumption (C<sub>t</sub>),0.939
7,AE: Human capital investment,Consumption (C<sub>t</sub>),0.942
8,AE: Human capital investment,Consumption (C<sub>t</sub>),0.945
9,AE: Human capital investment,Consumption (C<sub>t</sub>),0.948
10,AE: Human capital investment,Consumption (C<sub>t</sub>),0.95
11,AE: Human capital investment,Consumption (C<sub>t</sub>),0.953
12,AE: Human capital investment,Consumption (C<sub>t</sub>),0.956
13,AE: Human capital investment,Consumption (C<sub>t</sub>),0.96
14,AE: Human capital investment,Consumption (C<sub>t</sub>),0.965
15,AE: Human capital investment,Consumption (C<sub>t</sub>),0.971
16,AE: Human capital investment,Consumption (C<sub>t</sub>),0.979
17,AE: Human capital investment,Consumption (C<sub>t</sub>),0.989
18,AE: Human capital investment,Consumption (C<sub>t</sub>),1.0
19,AE: Human capital investment,Consumption (C<sub>t</sub>),1.013
20,AE: Human capital investment,Consumption (C<sub>t</sub>),1.027
21,AE: Human capital investment,Consumption (C<sub>t</sub>),1.044
22,AE: Human capital investment,Consumption (C<sub>t</sub>),1.063
23,AE: Human capital investment,Consumption (C<sub>t</sub>),1.084
24,AE: Human capital investment,Consumption (C<sub>t</sub>),1.106
25,AE: Human capital investment,Consumption (C<sub>t</sub>),1.131
26,AE: Human capital investment,Consumption (C<sub>t</sub>),1.159
27,AE: Human capital investment,Consumption (C<sub>t</sub>),1.188
28,AE: Human capital investment,Consumption (C<sub>t</sub>),1.219
29,AE: Human capital investment,Consumption (C<sub>t</sub>),1.253
30,AE: Human capital investment,Consumption (C<sub>t</sub>),1.288
31,AE: Human capital investment,Consumption (C<sub>t</sub>),1.326
32,AE: Human capital investment,Consumption (C<sub>t</sub>),1.366
33,AE: Human capital investment,Consumption (C<sub>t</sub>),1.408
34,AE: Human capital investment,Consumption (C<sub>t</sub>),1.452
35,AE: Human capital investment,Consumption (C<sub>t</sub>),1.498
36,AE: Human capital investment,Consumption (C<sub>t</sub>),1.545
37,AE: Human capital investment,Consumption (C<sub>t</sub>),1.595
38,AE: Human capital investment,Consumption (C<sub>t</sub>),1.647
39,AE: Human capital investment,Consumption (C<sub>t</sub>),1.7
40,AE: Human capital investment,Consumption (C<sub>t</sub>),1.755
41,AE: Human capital investment,Consumption (C<sub>t</sub>),1.812
42,AE: Human capital investment,Consumption (C<sub>t</sub>),1.871
43,AE: Human capital investment,Consumption (C<sub>t</sub>),1.931
44,AE: Human capital investment,Consumption (C<sub>t</sub>),1.992
45,AE: Human capital investment,Consumption (C<sub>t</sub>),2.056
46,AE: Human capital investment,Consumption (C<sub>t</sub>),2.12
47,AE: Human capital investment,Consumption (C<sub>t</sub>),2.187
48,AE: Human capital investment,Consumption (C<sub>t</sub>),2.254
49,AE: Human capital investment,Consumption (C<sub>t</sub>),2.323
50,AE: Human capital investment,Consumption (C<sub>t</sub>),2.393
51,AE: Human capital investment,Consumption (C<sub>t</sub>),2.464
52,AE: Human capital investment,Consumption (C<sub>t</sub>),2.537
53,AE: Human capital investment,Consumption (C<sub>t</sub>),2.61
54,AE: Human capital investment,Consumption (C<sub>t</sub>),2.685
55,AE: Human capital investment,Consumption (C<sub>t</sub>),2.761
56,AE: Human capital investment,Consumption (C<sub>t</sub>),2.837
57,AE: Human capital investment,Consumption (C<sub>t</sub>),2.915
58,AE: Human capital investment,Consumption (C<sub>t</sub>),2.993
59,AE: Human capital investment,Consumption (C<sub>t</sub>),3.073
60,AE: Human capital investment,Consumption (C<sub>t</sub>),3.153
61,AE: Human capital investment,Consumption (C<sub>t</sub>),3.234
62,AE: Human capital investment,Consumption (C<sub>t</sub>),3.315
63,AE: Human capital investment,Consumption (C<sub>t</sub>),3.397
64,AE: Human capital investment,Consumption (C<sub>t</sub>),3.48
65,AE: Human capital investment,Consumption (C<sub>t</sub>),3.564
66,AE: Human capital investment,Consumption (C<sub>t</sub>),3.647
67,AE: Human capital investment,Consumption (C<sub>t</sub>),3.732
68,AE: Human capital investment,Consumption (C<sub>t</sub>),3.817
69,AE: Human capital investment,Consumption (C<sub>t</sub>),3.902
70,AE: Human capital investment,Consumption (C<sub>t</sub>),3.988
71,AE: Human capital investment,Consumption (C<sub>t</sub>),4.074
72,AE: Human capital investment,Consumption (C<sub>t</sub>),4.16
73,AE: Human capital investment,Consumption (C<sub>t</sub>),4.247
74,AE: Human capital investment,Consumption (C<sub>t</sub>),4.334
75,AE: Human capital investment,Consumption (C<sub>t</sub>),4.421
76,AE: Human capital investment,Consumption (C<sub>t</sub>),4.508
77,AE: Human capital investment,Consumption (C<sub>t</sub>),4.596
78,AE: Human capital investment,Consumption (C<sub>t</sub>),4.683
79,AE: Human capital investment,Consumption (C<sub>t</sub>),4.771
80,AE: Human capital investment,Consumption (C<sub>t</sub>),4.859
81,AE: Human capital investment,Consumption (C<sub>t</sub>),4.947
82,AE: Human capital investment,Consumption (C<sub>t</sub>),5.034
83,AE: Human capital investment,Consumption (C<sub>t</sub>),5.122
84,AE: Human capital investment,Consumption (C<sub>t</sub>),5.21
85,AE: Human capital investment,Consumption (C<sub>t</sub>),5.298
86,AE: Human capital investment,Consumption (C<sub>t</sub>),5.385
87,AE: Human capital investment,Consumption (C<sub>t</sub>),5.473
88,AE: Human capital investment,Consumption (C<sub>t</sub>),5.56
89,AE: Human capital investment,Consumption (C<sub>t</sub>),5.647
90,AE: Human capital investment,Consumption (C<sub>t</sub>),5.735
91,AE: Human capital investment,Consumption (C<sub>t</sub>),5.821
92,AE: Human capital investment,Consumption (C<sub>t</sub>),5.908
93,AE: Human capital investment,Consumption (C<sub>t</sub>),5.995
94,AE: Human capital investment,Consumption (C<sub>t</sub>),6.081
95,AE: Human capital investment,Consumption (C<sub>t</sub>),6.167
96,AE: Human capital investment,Consumption (C<sub>t</sub>),6.252
97,AE: Human capital investment,Consumption (C<sub>t</sub>),6.338
98,AE: Human capital investment,Consumption (C<sub>t</sub>),6.423
99,AE: Human capital investment,Consumption (C<sub>t</sub>),6.507
100,AE: Human capital investment,Consumption (C<sub>t</sub>),6.592
1,AE: R&D spending,Consumption (C<sub>t</sub>),0.697
2,AE: R&D spending,Consumption (C<sub>t</sub>),0.687
3,AE: R&D spending,Consumption (C<sub>t</sub>),0.675
4,AE: R&D spending,Consumption (C<sub>t</sub>),0.663
5,AE: R&D spending,Consumption (C<sub>t</sub>),0.653
6,AE: R&D spending,Consumption (C<sub>t</sub>),0.646
7,AE: R&D spending,Consumption (C<sub>t</sub>),0.642
8,AE: R&D spending,Consumption (C<sub>t</sub>),0.643
9,AE: R&D spending,Consumption (C<sub>t</sub>),0.648
10,AE: R&D spending,Consumption (C<sub>t</sub>),0.658
11,AE: R&D spending,Consumption (C<sub>t</sub>),0.673
12,AE: R&D spending,Consumption (C<sub>t</sub>),0.692
13,AE: R&D spending,Consumption (C<sub>t</sub>),0.716
14,AE: R&D spending,Consumption (C<sub>t</sub>),0.745
15,AE: R&D spending,Consumption (C<sub>t</sub>),0.777
16,AE: R&D spending,Consumption (C<sub>t</sub>),0.814
17,AE: R&D spending,Consumption (C<sub>t</sub>),0.854
18,AE: R&D spending,Consumption (C<sub>t</sub>),0.898
19,AE: R&D spending,Consumption (C<sub>t</sub>),0.945
20,AE: R&D spending,Consumption (C<sub>t</sub>),0.995
21,AE: R&D spending,Consumption (C<sub>t</sub>),1.047
22,AE: R&D spending,Consumption (C<sub>t</sub>),1.102
23,AE: R&D spending,Consumption (C<sub>t</sub>),1.159
24,AE: R&D spending,Consumption (C<sub>t</sub>),1.218
25,AE: R&D spending,Consumption (C<sub>t</sub>),1.279
26,AE: R&D spending,Consumption (C<sub>t</sub>),1.342
27,AE: R&D spending,Consumption (C<sub>t</sub>),1.406
28,AE: R&D spending,Consumption (C<sub>t</sub>),1.471
29,AE: R&D spending,Consumption (C<sub>t</sub>),1.537
30,AE: R&D spending,Consumption (C<sub>t</sub>),1.604
31,AE: R&D spending,Consumption (C<sub>t</sub>),1.672
32,AE: R&D spending,Consumption (C<sub>t</sub>),1.741
33,AE: R&D spending,Consumption (C<sub>t</sub>),1.81
34,AE: R&D spending,Consumption (C<sub>t</sub>),1.879
35,AE: R&D spending,Consumption (C<sub>t</sub>),1.949
36,AE: R&D spending,Consumption (C<sub>t</sub>),2.02
37,AE: R&D spending,Consumption (C<sub>t</sub>),2.09
38,AE: R&D spending,Consumption (C<sub>t</sub>),2.16
39,AE: R&D spending,Consumption (C<sub>t</sub>),2.231
40,AE: R&D spending,Consumption (C<sub>t</sub>),2.301
41,AE: R&D spending,Consumption (C<sub>t</sub>),2.371
42,AE: R&D spending,Consumption (C<sub>t</sub>),2.441
43,AE: R&D spending,Consumption (C<sub>t</sub>),2.511
44,AE: R&D spending,Consumption (C<sub>t</sub>),2.581
45,AE: R&D spending,Consumption (C<sub>t</sub>),2.65
46,AE: R&D spending,Consumption (C<sub>t</sub>),2.719
47,AE: R&D spending,Consumption (C<sub>t</sub>),2.787
48,AE: R&D spending,Consumption (C<sub>t</sub>),2.855
49,AE: R&D spending,Consumption (C<sub>t</sub>),2.922
50,AE: R&D spending,Consumption (C<sub>t</sub>),2.989
51,AE: R&D spending,Consumption (C<sub>t</sub>),3.056
52,AE: R&D spending,Consumption (C<sub>t</sub>),3.122
53,AE: R&D spending,Consumption (C<sub>t</sub>),3.187
54,AE: R&D spending,Consumption (C<sub>t</sub>),3.252
55,AE: R&D spending,Consumption (C<sub>t</sub>),3.316
56,AE: R&D spending,Consumption (C<sub>t</sub>),3.38
57,AE: R&D spending,Consumption (C<sub>t</sub>),3.442
58,AE: R&D spending,Consumption (C<sub>t</sub>),3.505
59,AE: R&D spending,Consumption (C<sub>t</sub>),3.566
60,AE: R&D spending,Consumption (C<sub>t</sub>),3.627
61,AE: R&D spending,Consumption (C<sub>t</sub>),3.688
62,AE: R&D spending,Consumption (C<sub>t</sub>),3.747
63,AE: R&D spending,Consumption (C<sub>t</sub>),3.806
64,AE: R&D spending,Consumption (C<sub>t</sub>),3.865
65,AE: R&D spending,Consumption (C<sub>t</sub>),3.922
66,AE: R&D spending,Consumption (C<sub>t</sub>),3.979
67,AE: R&D spending,Consumption (C<sub>t</sub>),4.036
68,AE: R&D spending,Consumption (C<sub>t</sub>),4.091
69,AE: R&D spending,Consumption (C<sub>t</sub>),4.146
70,AE: R&D spending,Consumption (C<sub>t</sub>),4.201
71,AE: R&D spending,Consumption (C<sub>t</sub>),4.254
72,AE: R&D spending,Consumption (C<sub>t</sub>),4.307
73,AE: R&D spending,Consumption (C<sub>t</sub>),4.36
74,AE: R&D spending,Consumption (C<sub>t</sub>),4.411
75,AE: R&D spending,Consumption (C<sub>t</sub>),4.462
76,AE: R&D spending,Consumption (C<sub>t</sub>),4.513
77,AE: R&D spending,Consumption (C<sub>t</sub>),4.563
78,AE: R&D spending,Consumption (C<sub>t</sub>),4.612
79,AE: R&D spending,Consumption (C<sub>t</sub>),4.66
80,AE: R&D spending,Consumption (C<sub>t</sub>),4.708
81,AE: R&D spending,Consumption (C<sub>t</sub>),4.755
82,AE: R&D spending,Consumption (C<sub>t</sub>),4.802
83,AE: R&D spending,Consumption (C<sub>t</sub>),4.847
84,AE: R&D spending,Consumption (C<sub>t</sub>),4.893
85,AE: R&D spending,Consumption (C<sub>t</sub>),4.938
86,AE: R&D spending,Consumption (C<sub>t</sub>),4.982
87,AE: R&D spending,Consumption (C<sub>t</sub>),5.025
88,AE: R&D spending,Consumption (C<sub>t</sub>),5.068
89,AE: R&D spending,Consumption (C<sub>t</sub>),5.11
90,AE: R&D spending,Consumption (C<sub>t</sub>),5.152
91,AE: R&D spending,Consumption (C<sub>t</sub>),5.193
92,AE: R&D spending,Consumption (C<sub>t</sub>),5.234
93,AE: R&D spending,Consumption (C<sub>t</sub>),5.274
94,AE: R&D spending,Consumption (C<sub>t</sub>),5.314
95,AE: R&D spending,Consumption (C<sub>t</sub>),5.353
96,AE: R&D spending,Consumption (C<sub>t</sub>),5.391
97,AE: R&D spending,Consumption (C<sub>t</sub>),5.429
98,AE: R&D spending,Consumption (C<sub>t</sub>),5.466
99,AE: R&D spending,Consumption (C<sub>t</sub>),5.503
100,AE: R&D spending,Consumption (C<sub>t</sub>),5.54
1,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.25
2,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.658
3,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.36
4,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.108
5,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.88
6,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.67
7,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.475
8,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.293
9,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.123
10,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.965
11,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.816
12,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.677
13,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.546
14,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.423
15,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.308
16,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.199
17,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.097
18,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.0
19,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.091
20,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.178
21,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.26
22,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.337
23,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.411
24,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.481
25,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.547
26,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.611
27,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.671
28,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.729
29,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.784
30,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.837
31,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.887
32,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.936
33,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.982
34,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.027
35,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.07
36,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.112
37,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.152
38,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.191
39,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.228
40,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.264
41,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.299
42,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.333
43,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.366
44,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.398
45,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.429
46,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.46
47,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.489
48,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.518
49,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.546
50,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.573
51,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.6
52,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.626
53,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.651
54,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.676
55,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.7
56,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.724
57,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.748
58,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.77
59,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.793
60,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.815
61,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.836
62,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.858
63,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.878
64,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.899
65,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.919
66,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.938
67,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.958
68,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.977
69,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.995
70,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.014
71,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.032
72,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.05
73,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.067
74,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.084
75,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.101
