horizon_quarter,model,variable,pct_dev
3,No indexation,Effective labor (N<sub>t</sub>),0.292
4,No indexation,Effective labor (N<sub>t</sub>),0.252
5,No indexation,Effective labor (N<sub>t</sub>),0.221
6,No indexation,Effective labor (N<sub>t</sub>),0.197
7,No indexation,Effective labor (N<sub>t</sub>),0.176
8,No indexation,Effective labor (N<sub>t</sub>),0.158
9,No indexation,Effective labor (N<sub>t</sub>),0.142
10,No indexation,Effective labor (N<sub>t</sub>),0.128
11,No indexation,Effective labor (N<sub>t</sub>),0.115
12,No indexation,Effective labor (N<sub>t</sub>),0.103
13,No indexation,Effective labor (N<sub>t</sub>),0.093
14,No indexation,Effective labor (N<sub>t</sub>),0.083
15,No indexation,Effective labor (N<sub>t</sub>),0.075
16,No indexation,Effective labor (N<sub>t</sub>),0.067
17,No indexation,Effective labor (N<sub>t</sub>),0.061
18,No indexation,Effective labor (N<sub>t</sub>),0.055
19,No indexation,Effective labor (N<sub>t</sub>),0.049
20,No indexation,Effective labor (N<sub>t</sub>),0.044
21,No indexation,Effective labor (N<sub>t</sub>),0.04
22,No indexation,Effective labor (N<sub>t</sub>),0.036
23,No indexation,Effective labor (N<sub>t</sub>),0.032
24,No indexation,Effective labor (N<sub>t</sub>),0.029
25,No indexation,Effective labor (N<sub>t</sub>),0.026
26,No indexation,Effective labor (N<sub>t</sub>),0.023
27,No indexation,Effective labor (N<sub>t</sub>),0.021
28,No indexation,Effective labor (N<sub>t</sub>),0.019
29,No indexation,Effective labor (N<sub>t</sub>),0.017
30,No indexation,Effective labor (N<sub>t</sub>),0.015
31,No indexation,Effective labor (N<sub>t</sub>),0.014
32,No indexation,Effective labor (N<sub>t</sub>),0.012
33,No indexation,Effective labor (N<sub>t</sub>),0.011
34,No indexation,Effective labor (N<sub>t</sub>),0.01
35,No indexation,Effective labor (N<sub>t</sub>),0.009
36,No indexation,Effective labor (N<sub>t</sub>),0.008
37,No indexation,Effective labor (N<sub>t</sub>),0.007
38,No indexation,Effective labor (N<sub>t</sub>),0.007
39,No indexation,Effective labor (N<sub>t</sub>),0.006
40,No indexation,Effective labor (N<sub>t</sub>),0.005
41,No indexation,Effective labor (N<sub>t</sub>),0.005
42,No indexation,Effective labor (N<sub>t</sub>),0.004
43,No indexation,Effective labor (N<sub>t</sub>),0.004
44,No indexation,Effective labor (N<sub>t</sub>),0.003
45,No indexation,Effective labor (N<sub>t</sub>),0.003
46,No indexation,Effective labor (N<sub>t</sub>),0.003
47,No indexation,Effective labor (N<sub>t</sub>),0.003
48,No indexation,Effective labor (N<sub>t</sub>),0.002
49,No indexation,Effective labor (N<sub>t</sub>),0.002
50,No indexation,Effective labor (N<sub>t</sub>),0.002
51,No indexation,Effective labor (N<sub>t</sub>),0.002
52,No indexation,Effective labor (N<sub>t</sub>),0.002
53,No indexation,Effective labor (N<sub>t</sub>),0.001
54,No indexation,Effective labor (N<sub>t</sub>),0.001
55,No indexation,Effective labor (N<sub>t</sub>),0.001
56,No indexation,Effective labor (N<sub>t</sub>),0.001
57,No indexation,Effective labor (N<sub>t</sub>),0.001
58,No indexation,Effective labor (N<sub>t</sub>),0.001
59,No indexation,Effective labor (N<sub>t</sub>),0.001
60,No indexation,Effective labor (N<sub>t</sub>),0.001
61,No indexation,Effective labor (N<sub>t</sub>),0.001
62,No indexation,Effective labor (N<sub>t</sub>),0.001
63,No indexation,Effective labor (N<sub>t</sub>),0.0
64,No indexation,Effective labor (N<sub>t</sub>),0.0
65,No indexation,Effective labor (N<sub>t</sub>),0.0
66,No indexation,Effective labor (N<sub>t</sub>),0.0
67,No indexation,Effective labor (N<sub>t</sub>),0.0
68,No indexation,Effective labor (N<sub>t</sub>),0.0
69,No indexation,Effective labor (N<sub>t</sub>),0.0
70,No indexation,Effective labor (N<sub>t</sub>),0.0
71,No indexation,Effective labor (N<sub>t</sub>),0.0
72,No indexation,Effective labor (N<sub>t</sub>),0.0
73,No indexation,Effective labor (N<sub>t</sub>),0.0
74,No indexation,Effective labor (N<sub>t</sub>),0.0
75,No indexation,Effective labor (N<sub>t</sub>),0.0
76,No indexation,Effective labor (N<sub>t</sub>),0.0
77,No indexation,Effective labor (N<sub>t</sub>),0.0
78,No indexation,Effective labor (N<sub>t</sub>),0.0
79,No indexation,Effective labor (N<sub>t</sub>),0.0
80,No indexation,Effective labor (N<sub>t</sub>),0.0
81,No indexation,Effective labor (N<sub>t</sub>),0.0
82,No indexation,Effective labor (N<sub>t</sub>),0.0
83,No indexation,Effective labor (N<sub>t</sub>),0.0
84,No indexation,Effective labor (N<sub>t</sub>),0.0
85,No indexation,Effective labor (N<sub>t</sub>),0.0
86,No indexation,Effective labor (N<sub>t</sub>),0.0
87,No indexation,Effective labor (N<sub>t</sub>),0.0
88,No indexation,Effective labor (N<sub>t</sub>),0.0
89,No indexation,Effective labor (N<sub>t</sub>),0.0
90,No indexation,Effective labor (N<sub>t</sub>),0.0
91,No indexation,Effective labor (N<sub>t</sub>),0.0
92,No indexation,Effective labor (N<sub>t</sub>),0.0
93,No indexation,Effective labor (N<sub>t</sub>),0.0
94,No indexation,Effective labor (N<sub>t</sub>),0.0
95,No indexation,Effective labor (N<sub>t</sub>),0.0
96,No indexation,Effective labor (N<sub>t</sub>),0.0
97,No indexation,Effective labor (N<sub>t</sub>),0.0
98,No indexation,Effective labor (N<sub>t</sub>),0.0
99,No indexation,Effective labor (N<sub>t</sub>),0.0
100,No indexation,Effective labor (N<sub>t</sub>),0.0
1,No trend growth,Effective labor (N<sub>t</sub>),0.447
2,No trend growth,Effective labor (N<sub>t</sub>),0.347
3,No trend growth,Effective labor (N<sub>t</sub>),0.288
4,No trend growth,Effective labor (N<sub>t</sub>),0.248
5,No trend growth,Effective labor (N<sub>t</sub>),0.218
6,No trend growth,Effective labor (N<sub>t</sub>),0.194
7,No trend growth,Effective labor (N<sub>t</sub>),0.174
8,No trend growth,Effective labor (N<sub>t</sub>),0.156
9,No trend growth,Effective labor (N<sub>t</sub>),0.14
10,No trend growth,Effective labor (N<sub>t</sub>),0.126
11,No trend growth,Effective labor (N<sub>t</sub>),0.113
12,No trend growth,Effective labor (N<sub>t</sub>),0.102
13,No trend growth,Effective labor (N<sub>t</sub>),0.091
14,No trend growth,Effective labor (N<sub>t</sub>),0.082
15,No trend growth,Effective labor (N<sub>t</sub>),0.074
16,No trend growth,Effective labor (N<sub>t</sub>),0.066
17,No trend growth,Effective labor (N<sub>t</sub>),0.06
18,No trend growth,Effective labor (N<sub>t</sub>),0.054
19,No trend growth,Effective labor (N<sub>t</sub>),0.048
20,No trend growth,Effective labor (N<sub>t</sub>),0.044
21,No trend growth,Effective labor (N<sub>t</sub>),0.039
22,No trend growth,Effective labor (N<sub>t</sub>),0.035
23,No trend growth,Effective labor (N<sub>t</sub>),0.032
24,No trend growth,Effective labor (N<sub>t</sub>),0.029
25,No trend growth,Effective labor (N<sub>t</sub>),0.026
26,No trend growth,Effective labor (N<sub>t</sub>),0.023
27,No trend growth,Effective labor (N<sub>t</sub>),0.021
28,No trend growth,Effective labor (N<sub>t</sub>),0.019
29,No trend growth,Effective labor (N<sub>t</sub>),0.017
30,No trend growth,Effective labor (N<sub>t</sub>),0.015
31,No trend growth,Effective labor (N<sub>t</sub>),0.014
32,No trend growth,Effective labor (N<sub>t</sub>),0.012
33,No trend growth,Effective labor (N<sub>t</sub>),0.011
34,No trend growth,Effective labor (N<sub>t</sub>),0.01
35,No trend growth,Effective labor (N<sub>t</sub>),0.009
36,No trend growth,Effective labor (N<sub>t</sub>),0.008
37,No trend growth,Effective labor (N<sub>t</sub>),0.007
38,No trend growth,Effective labor (N<sub>t</sub>),0.006
39,No trend growth,Effective labor (N<sub>t</sub>),0.006
40,No trend growth,Effective labor (N<sub>t</sub>),0.005
41,No trend growth,Effective labor (N<sub>t</sub>),0.005
42,No trend growth,Effective labor (N<sub>t</sub>),0.004
43,No trend growth,Effective labor (N<sub>t</sub>),0.004
44,No trend growth,Effective labor (N<sub>t</sub>),0.003
45,No trend growth,Effective labor (N<sub>t</sub>),0.003
46,No trend growth,Effective labor (N<sub>t</sub>),0.003
47,No trend growth,Effective labor (N<sub>t</sub>),0.003
48,No trend growth,Effective labor (N<sub>t</sub>),0.002
49,No trend growth,Effective labor (N<sub>t</sub>),0.002
50,No trend growth,Effective labor (N<sub>t</sub>),0.002
51,No trend growth,Effective labor (N<sub>t</sub>),0.002
52,No trend growth,Effective labor (N<sub>t</sub>),0.001
53,No trend growth,Effective labor (N<sub>t</sub>),0.001
54,No trend growth,Effective labor (N<sub>t</sub>),0.001
55,No trend growth,Effective labor (N<sub>t</sub>),0.001
56,No trend growth,Effective labor (N<sub>t</sub>),0.001
57,No trend growth,Effective labor (N<sub>t</sub>),0.001
58,No trend growth,Effective labor (N<sub>t</sub>),0.001
59,No trend growth,Effective labor (N<sub>t</sub>),0.001
60,No trend growth,Effective labor (N<sub>t</sub>),0.001
61,No trend growth,Effective labor (N<sub>t</sub>),0.001
62,No trend growth,Effective labor (N<sub>t</sub>),0.001
63,No trend growth,Effective labor (N<sub>t</sub>),0.0
64,No trend growth,Effective labor (N<sub>t</sub>),0.0
65,No trend growth,Effective labor (N<sub>t</sub>),0.0
66,No trend growth,Effective labor (N<sub>t</sub>),0.0
67,No trend growth,Effective labor (N<sub>t</sub>),0.0
68,No trend growth,Effective labor (N<sub>t</sub>),0.0
69,No trend growth,Effective labor (N<sub>t</sub>),0.0
70,No trend growth,Effective labor (N<sub>t</sub>),0.0
71,No trend growth,Effective labor (N<sub>t</sub>),0.0
72,No trend growth,Effective labor (N<sub>t</sub>),0.0
73,No trend growth,Effective labor (N<sub>t</sub>),0.0
74,No trend growth,Effective labor (N<sub>t</sub>),0.0
75,No trend growth,Effective labor (N<sub>t</sub>),0.0
76,No trend growth,Effective labor (N<sub>t</sub>),0.0
77,No trend growth,Effective labor (N<sub>t</sub>),0.0
78,No trend growth,Effective labor (N<sub>t</sub>),0.0
79,No trend growth,Effective labor (N<sub>t</sub>),0.0
80,No trend growth,Effective labor (N<sub>t</sub>),0.0
81,No trend growth,Effective labor (N<sub>t</sub>),0.0
82,No trend growth,Effective labor (N<sub>t</sub>),0.0
83,No trend growth,Effective labor (N<sub>t</sub>),0.0
84,No trend growth,Effective labor (N<sub>t</sub>),0.0
85,No trend growth,Effective labor (N<sub>t</sub>),0.0
86,No trend growth,Effective labor (N<sub>t</sub>),0.0
87,No trend growth,Effective labor (N<sub>t</sub>),0.0
88,No trend growth,Effective labor (N<sub>t</sub>),0.0
89,No trend growth,Effective labor (N<sub>t</sub>),0.0
90,No trend growth,Effective labor (N<sub>t</sub>),0.0
91,No trend growth,Effective labor (N<sub>t</sub>),0.0
92,No trend growth,Effective labor (N<sub>t</sub>),0.0
93,No trend growth,Effective labor (N<sub>t</sub>),0.0
94,No trend growth,Effective labor (N<sub>t</sub>),0.0
95,No trend growth,Effective labor (N<sub>t</sub>),0.0
96,No trend growth,Effective labor (N<sub>t</sub>),0.0
97,No trend growth,Effective labor (N<sub>t</sub>),0.0
98,No trend growth,Effective labor (N<sub>t</sub>),0.0
99,No trend growth,Effective labor (N<sub>t</sub>),0.0
100,No trend growth,Effective labor (N<sub>t</sub>),0.0
1,Derived canonical NK,Effective labor (N<sub>t</sub>),0.338
2,Derived canonical NK,Effective labor (N<sub>t</sub>),0.244
3,Derived canonical NK,Effective labor (N<sub>t</sub>),0.196
4,Derived canonical NK,Effective labor (N<sub>t</sub>),0.167
5,Derived canonical NK,Effective labor (N<sub>t</sub>),0.147
6,Derived canonical NK,Effective labor (N<sub>t</sub>),0.131
7,Derived canonical NK,Effective labor (N<sub>t</sub>),0.117
8,Derived canonical NK,Effective labor (N<sub>t</sub>),0.105
9,Derived canonical NK,Effective labor (N<sub>t</sub>),0.094
10,Derived canonical NK,Effective labor (N<sub>t</sub>),0.085
11,Derived canonical NK,Effective labor (N<sub>t</sub>),0.076
12,Derived canonical NK,Effective labor (N<sub>t</sub>),0.069
13,Derived canonical NK,Effective labor (N<sub>t</sub>),0.062
14,Derived canonical NK,Effective labor (N<sub>t</sub>),0.056
15,Derived canonical NK,Effective labor (N<sub>t</sub>),0.05
16,Derived canonical NK,Effective labor (N<sub>t</sub>),0.045
17,Derived canonical NK,Effective labor (N<sub>t</sub>),0.04
18,Derived canonical NK,Effective labor (N<sub>t</sub>),0.036
19,Derived canonical NK,Effective labor (N<sub>t</sub>),0.033
20,Derived canonical NK,Effective labor (N<sub>t</sub>),0.029
21,Derived canonical NK,Effective labor (N<sub>t</sub>),0.026
22,Derived canonical NK,Effective labor (N<sub>t</sub>),0.024
23,Derived canonical NK,Effective labor (N<sub>t</sub>),0.021
24,Derived canonical NK,Effective labor (N<sub>t</sub>),0.019
25,Derived canonical NK,Effective labor (N<sub>t</sub>),0.017
26,Derived canonical NK,Effective labor (N<sub>t</sub>),0.016
27,Derived canonical NK,Effective labor (N<sub>t</sub>),0.014
28,Derived canonical NK,Effective labor (N<sub>t</sub>),0.013
29,Derived canonical NK,Effective labor (N<sub>t</sub>),0.011
30,Derived canonical NK,Effective labor (N<sub>t</sub>),0.01
31,Derived canonical NK,Effective labor (N<sub>t</sub>),0.009
32,Derived canonical NK,Effective labor (N<sub>t</sub>),0.008
33,Derived canonical NK,Effective labor (N<sub>t</sub>),0.007
34,Derived canonical NK,Effective labor (N<sub>t</sub>),0.007
35,Derived canonical NK,Effective labor (N<sub>t</sub>),0.006
36,Derived canonical NK,Effective labor (N<sub>t</sub>),0.005
37,Derived canonical NK,Effective labor (N<sub>t</sub>),0.005
38,Derived canonical NK,Effective labor (N<sub>t</sub>),0.004
39,Derived canonical NK,Effective labor (N<sub>t</sub>),0.004
40,Derived canonical NK,Effective labor (N<sub>t</sub>),0.004
41,Derived canonical NK,Effective labor (N<sub>t</sub>),0.003
42,Derived canonical NK,Effective labor (N<sub>t</sub>),0.003
43,Derived canonical NK,Effective labor (N<sub>t</sub>),0.003
44,Derived canonical NK,Effective labor (N<sub>t</sub>),0.002
45,Derived canonical NK,Effective labor (N<sub>t</sub>),0.002
46,Derived canonical NK,Effective labor (N<sub>t</sub>),0.002
47,Derived canonical NK,Effective labor (N<sub>t</sub>),0.002
48,Derived canonical NK,Effective labor (N<sub>t</sub>),0.002
49,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
50,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
51,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
52,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
53,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
54,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
55,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
56,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
57,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
58,Derived canonical NK,Effective labor (N<sub>t</sub>),0.001
59,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
60,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
61,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
62,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
63,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
64,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
65,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
66,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
67,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
68,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
69,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
70,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
71,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
72,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
73,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
74,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
75,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
76,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
77,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
78,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
79,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
80,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
81,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
82,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
83,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
84,Derived canonical NK,Effective labor (N<sub>t</sub>),0.0
