horizon_quarter,experiment,variable,pct_dev
32,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.948
33,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.953
34,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.957
35,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.96
36,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.963
37,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.965
38,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.966
39,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.967
40,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.968
41,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.968
42,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.967
43,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.966
44,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.965
45,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.964
46,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.962
47,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.96
48,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.958
49,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.955
50,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.952
51,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.949
52,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.946
53,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.943
54,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.94
55,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.936
56,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.932
57,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.928
58,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.924
59,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.92
60,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.916
61,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.912
62,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.908
63,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.904
64,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.899
65,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.895
66,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.89
67,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.886
68,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.881
69,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.877
70,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.872
71,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.868
72,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.863
73,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.858
74,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.854
75,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.849
76,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.844
77,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.84
78,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.835
79,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.831
80,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.826
81,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.821
82,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.817
83,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.812
84,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.807
85,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.803
86,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.798
87,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.794
88,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.789
89,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.785
90,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.78
91,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.775
92,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.771
93,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.766
94,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.762
95,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.757
96,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.753
97,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.748
98,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.744
99,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.739
100,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.734
1,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.022
2,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.012
3,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.032
4,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.048
5,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.062
6,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.075
7,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.087
8,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.097
9,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.108
10,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.117
11,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.126
12,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.134
13,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
14,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.149
15,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
16,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.162
17,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.168
18,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.174
19,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.179
20,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.184
21,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.188
22,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.192
23,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.196
24,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.2
25,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.204
26,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
27,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.21
28,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.213
29,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.215
30,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.218
31,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.22
32,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.223
33,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.225
34,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.227
35,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.228
36,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.23
37,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.232
38,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.233
39,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.235
40,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.236
41,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.237
42,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.238
43,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.239
44,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.24
45,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.241
46,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.242
47,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.243
48,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.244
49,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.244
50,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.245
51,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.246
52,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.246
53,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.247
54,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.247
55,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.248
56,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.248
57,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.248
58,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
59,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
60,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
61,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
62,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
63,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
64,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
65,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
66,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
67,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
68,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
69,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
70,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
71,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
72,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
73,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
74,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
75,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
76,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
77,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
78,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
79,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
80,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
81,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.249
82,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.248
83,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.248
84,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.248
85,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.247
86,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.247
87,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.247
88,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.246
89,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.246
90,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.245
91,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.245
92,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.244
93,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.244
94,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.243
95,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.242
96,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.242
97,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.241
98,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.24
99,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.24
100,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.239
1,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.019
2,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.05
3,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.052
4,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.047
5,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
6,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
7,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
8,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.033
9,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.033
10,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
11,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
12,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.04
13,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.045
14,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.05
15,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.055
16,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.062
17,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.069
18,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.076
19,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.084
20,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.092
21,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.1
22,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.109
23,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.118
24,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.127
25,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.136
26,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.145
27,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.154
28,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.163
29,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.172
30,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.181
31,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.19
32,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.199
33,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
34,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.217
35,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.226
36,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.234
37,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.243
38,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.251
39,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.259
40,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.267
41,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.275
42,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.283
43,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.291
44,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.298
45,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.305
46,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.312
47,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.319
48,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.326
49,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.332
50,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.338
51,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.344
52,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.35
53,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.356
54,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.362
55,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.367
