"ref_area","source","indicator","time","obs_value","obs_status","best_source"
"HRV","XA:2115","SDG_1041_NOC_RT","2006",58.35,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2005",59.922,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2004",60.932,"NA",1
"HTI","XA:1858","SDG_1041_NOC_RT","2026",51.849,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2025",52.182,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2024",52.401,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2023",51.954,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2022",51.932,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2021",51.703,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2020",51.714,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2019",52.291,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2018",51.725,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2017",51.596,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2016",51.715,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2015",51.781,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2014",51.528,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2013",51.298,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2012",51.935,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2011",51.156,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2010",52.974,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2009",51.02,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2008",51.568,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2007",51.225,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2006",51.719,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2005",51.504,"I",1
"HTI","XA:1858","SDG_1041_NOC_RT","2004",52.252,"I",1
"HUN","XA:1972","SDG_1041_NOC_RT","2026",51.033,"M",1
"HUN","XA:1972","SDG_1041_NOC_RT","2025",51.296,"M",1
"HUN","XA:1972","SDG_1041_NOC_RT","2024",49.989,"M",1
"HUN","XA:1972","SDG_1041_NOC_RT","2023",48.195,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2022",46.815,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2021",48.179,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2020",49.395,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2019",49.178,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2018",48.642,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2017",49.099,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2016",49.1,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2015",47.81,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2014",49.24,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2013",50.493,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2012",51.746,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2011",50.77,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2010",51.225,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2009",53.029,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2008",53.426,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2007",55.044,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2006",56.171,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2005",57.096,"NA",1
"HUN","XA:1972","SDG_1041_NOC_RT","2004",56.901,"NA",1
"IDN","XA:1897","SDG_1041_NOC_RT","2026",58.175,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2025",58.202,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2024",58.141,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2023",58.156,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2022",58.006,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2021",57.659,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2020",58.929,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2019",58.507,"NA",1
"IDN","XA:1897","SDG_1041_NOC_RT","2018",59.541,"NA",1
"IDN","XA:1897","SDG_1041_NOC_RT","2017",60.263,"NA",1
"IDN","XA:1897","SDG_1041_NOC_RT","2016",61.288,"NA",1
"IDN","XA:1897","SDG_1041_NOC_RT","2015",61.3,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2014",61.42,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2013",61.116,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2012",60.86,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2011",61.034,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2010",61.282,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2009",62.817,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2008",62.102,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2007",60.855,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2006",61.774,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2005",61.303,"M",1
"IDN","XA:1897","SDG_1041_NOC_RT","2004",61.92,"M",1
"IND","XA:1976","SDG_1041_NOC_RT","2026",61.918,"M",1
"IND","XA:1976","SDG_1041_NOC_RT","2025",61.825,"M",1
"IND","XA:1976","SDG_1041_NOC_RT","2024",61.925,"M",1
"IND","XA:1976","SDG_1041_NOC_RT","2023",61.141,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2022",62.027,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2021",62.346,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2020",62.607,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2019",60.332,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2018",59.827,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2017",58.989,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2016",58.485,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2015",57.585,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2014",58.568,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2013",57.365,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2012",57.299,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2011",58.128,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2010",59.346,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2009",61.553,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2008",59.975,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2007",54.484,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2006",54.781,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2005",57.163,"NA",1
"IND","XA:1976","SDG_1041_NOC_RT","2004",59.128,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2026",29.628,"M",1
"IRL","XA:1832","SDG_1041_NOC_RT","2025",29.228,"M",1
"IRL","XA:1832","SDG_1041_NOC_RT","2024",31.571,"M",1
"IRL","XA:1832","SDG_1041_NOC_RT","2023",33.715,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2022",29.245,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2021",30.393,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2020",33.563,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2019",34.776,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2018",35.414,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2017",35.808,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2016",37.355,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2015",35.665,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2014",46.071,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2013",48.931,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2012",50.449,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2011",51.33,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2010",53.859,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2009",55.827,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2008",56.576,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2007",53.948,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2006",52.564,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2005",53.083,"NA",1
"IRL","XA:1832","SDG_1041_NOC_RT","2004",53.473,"NA",1
"IRN","XA:1980","SDG_1041_NOC_RT","2026",34.879,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2025",34.953,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2024",34.227,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2023",33.827,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2022",32.458,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2021",35.033,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2020",36.565,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2019",38.612,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2018",37.706,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2017",40.514,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2016",40.231,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2015",41.949,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2014",37.657,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2013",36.72,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2012",38.009,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2011",36.505,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2010",34.639,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2009",35.461,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2008",32.604,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2007",31.453,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2006",35.268,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2005",35.418,"I",1
"IRN","XA:1980","SDG_1041_NOC_RT","2004",35.601,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2026",41.205,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2025",41.377,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2024",41.425,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2023",41.338,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2022",30.863,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2021",38.694,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2020",48.938,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2019",39.299,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2018",36.324,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2017",41.371,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2016",45.742,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2015",46.699,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2014",40.805,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2013",36.658,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2012",35.001,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2011",32.123,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2010",39.435,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2009",41.754,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2008",35.05,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2007",30.355,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2006",27.519,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2005",27.003,"I",1
"IRQ","XA:1901","SDG_1041_NOC_RT","2004",28.332,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2026",63.516,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2025",63.627,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2024",64.153,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2023",64.31,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2022",64.439,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2021",66.599,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2020",67.298,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2019",68.821,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2018",67.788,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2017",67.791,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2016",62.851,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2015",63.486,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2014",66.168,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2013",65.795,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2012",65.444,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2011",62.622,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2010",59.103,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2009",57.659,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2008",66.504,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2007",73.464,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2006",72.651,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2005",71.439,"I",1
"ISL","XA:1984","SDG_1041_NOC_RT","2004",67.974,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2026",49.088,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2025",49.436,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2024",49.981,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2023",50.08,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2022",49.857,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2021",49.857,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2020",51.718,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2019",51.71,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2018",52.394,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2017",52.306,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2016",51.551,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2015",50.729,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2014",50.236,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2013",50.208,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2012",50.459,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2011",50.712,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2010",50.541,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2009",50.492,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2008",52.697,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2007",51.827,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2006",51.754,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2005",51.102,"I",1
"ISR","XA:1862","SDG_1041_NOC_RT","2004",51.224,"I",1
"ITA","XA:1988","SDG_1041_NOC_RT","2026",58.414,"M",1
"ITA","XA:1988","SDG_1041_NOC_RT","2025",58.452,"M",1
"ITA","XA:1988","SDG_1041_NOC_RT","2024",57.813,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2023",56.67,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2022",54.326,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2021",57.181,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2020",56.741,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2019",59.279,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2018",61.906,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2017",61.64,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2016",60.188,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2015",58.005,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2014",57.345,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2013",57.725,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2012",57.831,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2011",57.752,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2010",58.523,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2009",58.693,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2008",57.341,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2007",56.742,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2006",57.061,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2005",57.095,"NA",1
"ITA","XA:1988","SDG_1041_NOC_RT","2004",57.284,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2026",53.548,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2025",53.447,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2024",54.171,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2023",53.279,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2022",52.321,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2021",51.708,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2020",55.981,"M",1
"JAM","XA:1905","SDG_1041_NOC_RT","2019",53.853,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2018",53.837,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2017",54.049,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2016",54.839,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2015",55.337,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2014",56.362,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2013",56.818,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2012",59.057,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2011",56.368,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2010",58.176,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2009",58.445,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2008",58.675,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2007",56.893,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2006",56.329,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2005",55.477,"NA",1
"JAM","XA:1905","SDG_1041_NOC_RT","2004",56.371,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2026",45.854,"M",1
"JOR","XA:1992","SDG_1041_NOC_RT","2025",45.9,"M",1
"JOR","XA:1992","SDG_1041_NOC_RT","2024",45.977,"M",1
"JOR","XA:1992","SDG_1041_NOC_RT","2023",45.85,"M",1
"JOR","XA:1992","SDG_1041_NOC_RT","2022",45.606,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2021",45.308,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2020",45.961,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2019",44.792,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2018",44.184,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2017",45.277,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2016",43.955,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2015",42.959,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2014",42.221,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2013",42.67,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2012",43.126,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2011",42.737,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2010",42.075,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2009",44.482,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2008",42.242,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2007",44.092,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2006",42.92,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2005",43.315,"NA",1
"JOR","XA:1992","SDG_1041_NOC_RT","2004",43.751,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2026",54.529,"M",1
"JPN","XA:1843","SDG_1041_NOC_RT","2025",54.409,"M",1
"JPN","XA:1843","SDG_1041_NOC_RT","2024",54.809,"M",1
"JPN","XA:1843","SDG_1041_NOC_RT","2023",54.351,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2022",56.321,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2021",56.215,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2020",56.322,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2019",55.1,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2018",54.364,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2017",52.748,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2016",52.879,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2015",52.395,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2014",53.62,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2013",54.133,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2012",54.821,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2011",55.233,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2010",54.368,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2009",56.211,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2008",55.484,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2007",54.349,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2006",54.614,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2005",54.041,"NA",1
"JPN","XA:1843","SDG_1041_NOC_RT","2004",53.715,"NA",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2026",41.505,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2025",41.333,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2024",41.578,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2023",41.336,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2022",41.24,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2021",41.769,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2020",41.882,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2019",41.076,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2018",41.045,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2017",41.175,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2016",40.908,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2015",43.392,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2014",43.33,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2013",43.324,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2012",46.69,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2011",47.194,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2010",49.865,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2009",49.524,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2008",47.566,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2007",50.6,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2006",46.573,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2005",48.882,"I",1
"KAZ","XA:1996","SDG_1041_NOC_RT","2004",49.94,"I",1
"KEN","XA:1909","SDG_1041_NOC_RT","2026",33.266,"M",1
"KEN","XA:1909","SDG_1041_NOC_RT","2025",33.276,"M",1
"KEN","XA:1909","SDG_1041_NOC_RT","2024",33.319,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2023",33.907,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2022",34.981,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2021",35.913,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2020",36.723,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2019",37.24,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2018",37.813,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2017",38.15,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2016",38.445,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2015",40.945,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2014",43.221,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2013",43.325,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2012",43.179,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2011",43.518,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2010",46.024,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2009",44.526,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2008",44.561,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2007",49.629,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2006",51.792,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2005",51.868,"NA",1
"KEN","XA:1909","SDG_1041_NOC_RT","2004",52.797,"NA",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2026",32.737,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2025",32.396,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2024",32.201,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2023",32.203,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2022",32.217,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2021",33.891,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2020",37.401,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2019",33.024,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2018",35.924,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2017",36.929,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2016",40.45,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2015",39.008,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2014",39.134,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2013",41.336,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2012",41.159,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2011",39.542,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2010",40.047,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2009",38.466,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2008",35.41,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2007",35.928,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2006",36.575,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2005",32.666,"I",1
"KGZ","XA:2000","SDG_1041_NOC_RT","2004",32.741,"I",1
